page,num,sub,pos,ctx,title,resolves,overlap
README_zh.md,448,,15416,"5 分位是 **77°**)。**⇒ 这一对方向里,有一个每一次都重新长得出来,另一个大约每二十个半样本里彻底失败一次** —— 这一对在它的两个方向上**并不同样结实**,而压在它上面的结论继承了这个不对称。 ⚠ **`#448`:而体液图样坐在**较难保存**的那一个上,这让它比原先**更**独立于坐标,而不是更少。** 把每一半的平面与全样本平面配对、读出每一半保","体液图样骑在较难保存的那个方向上,却照样每次都在",1,0
README_zh.md,449,,15755,"而**内容并不依赖坐标条件良好**。⚠ 我预测的是相反的。⚠ 一条必须说明的限制:二十条被恢复的方向**按构造都落在同一个二维平面里**,所以它们彼此的一致性**不是**独立重建的证据,本轮也没有把它当证据用。 ⚠ **`#449`:而直接去问内容 —— 完全不用特征向量 —— 要付掉大半个样本,而且没能定案。** 一个**纯按题面**构造的量(一个人在六个体液块里的勾","绕开坐标要付掉三分之二的样本,而那道杠在剩下的人身上不具特异性",1,0
README_zh.md,450,,16150,"的杠上** —— **所以这被记成未决,而不是一个阴性结果。** ⚠ 真正有用的是那道样本量的算术:**那个坐标不是把简单问题装饰复杂了 ——****它正是让分析留住那三分之二从没答过这些块的受访者的东西。** ⚠ **`#450` 把那一臂的杠修好了,而答案随「问哪个零」翻转 —— 这正是要点。** 同一个观测 **0.0497**,越过了**打乱人**建起来的杠(*","同一个数,两个零,相反的判决",1,0
README_zh.md,451,,16509,"n = 2,490 上,**随便哪六块都行**。⚠ 这**不触及**上面那条载荷结果:那一条从一开始就是对着**块标签零**检验的,在全样本上到 **4.3 个标准差**、**20 次复制里 20 次都在**。 ⚠ **`#451` 第一次把本页最强的两条弧接上了:早来的东西,更像是定死的。** 一条弧说:**来得越早,越羞耻**;另一条(最近这几轮建起来的)说:一个人","早来的东西,更像是定死的",1,2
README_zh.md,452,,16925,"— 证明这台仪器量的是对的东西。**⇒ 「这件事我改不了」这种感觉,有一部分是关于**它什么时候来的** ——****越早出现的东西,一个人越觉得自己搬不动它。** ⚠ 起始年龄是**回忆**出来的,不是记录下来的。**`#452` 检查了它能不能造出这个结果,而答案是不能 —— 理由来自本项目自己那次回忆偏差测量的构造。** 这份数据里真正被量出来的偏差(`#114`","读出来的两件事,比跑出来的那一件更值钱",1,0
README_zh.md,114,,16995,"越觉得自己搬不动它。** ⚠ 起始年龄是**回忆**出来的,不是记录下来的。**`#452` 检查了它能不能造出这个结果,而答案是不能 —— 理由来自本项目自己那次回忆偏差测量的构造。** 这份数据里真正被量出来的偏差(`#114`:人把自己评分更高的类别报告得更早)是**先减掉每个人整体早熟度之后**才定义的 —— 而那个整体早熟度与这里用的平均起始年龄相关 **+0","记忆把心爱的兴趣往前拉,约 0.74 年;这是这个数据集里第一个被直接量出来的回忆偏差",1,0
README_zh.md,375,,17916,"关 +0.62 ~ +0.86 —— 而**认可的性行为计数在被指涉时总是被点名**。**  ⚠ 那个 90 是**上界**:用「±120 字窗口内是否出现具体量名」来判「已点名」是一个代理,它会**多算**。 ⚠ **`#375`:而且没有第三个指标可以用来修它。** 93 个数值型人层候选里,`form` 残差最大的相关是 **`biomale`(\|r\| = 0",没有第三个 `form` 指标;而页面上那个 `+0.468` 是 `2r`,1,1
README_zh.md,325,,18201,"w}) —— 该判据在合成的平行第三题上**开火**(α₃ 0.704),在噪声上**沉默**(0.179)。**所以「量得太粗」是最终结论,不是一条待办**;而这个残差有很大一块是性别的,与紧接着那处分歧一致。⚠ **`#325`:而两个指标带得并不一样多** —— `animated` ↔ 羞耻 **+0.0985**,`written` ↔ 羞耻 **+0.051","那个 −0.2075 是 `written` 的,不是 `form` 的",1,1
README_zh.md,285,,18659,"它们是**最后才被找到的**; 承载这个项目最老、被引用最多那条主张的位置分(0.432),是仍然站着的里面**最不可靠**的一个。 ---  > ⚠ **这张表建在合并样本上,而六个坐标在两个性别里不是同一个东西**(`#285` `#286`)。在两组里**各自独立**重建(n = 3,232 / 3,485):块层载荷子空间在**按性别劈**下复现 **0.769","这六个坐标在男性和女性身上,不是完全同一套",1,0
README_zh.md,286,,18666,"才被找到的**; 承载这个项目最老、被引用最多那条主张的位置分(0.432),是仍然站着的里面**最不可靠**的一个。 ---  > ⚠ **这张表建在合并样本上,而六个坐标在两个性别里不是同一个东西**(`#285` `#286`)。在两组里**各自独立**重建(n = 3,232 / 3,485):块层载荷子空间在**按性别劈**下复现 **0.7695**,而在*","它们不是「人的坐标」,至少不是同一套坐标",1,0
README_zh.md,288,,19143,".2% vs 0.6%**、`animated` **6.4% vs 8.9%**。⚠ 这**不**是说哪一列错了 —— 每一列都控制过性别;它说的是**这张表是一个平均,而那个平均掩盖了一个可分辨的分歧。** ⚠ **`#288`:剔掉每一道提到 male/female/gender 的题,这个差**减半但不消失** —— 在 24 道非性别指涉结局上是 **−0.1","不是几道题的问题,是整套结构的问题",1,0
README_zh.md,293,,19392,"性来自几道带性别的题,另一半不是。**⚠ 性别指涉子集本身只有 5 个结局 —— 点太少算不出相关,所以它是 `UNCOMPUTED` 而不是零,而那个「一半」是一个**减法推断**(`D5`),不是直接测量。 ⚠ **`#293`–`#294`:两组眼里什么算冷门,本身就不一样。**稀有度向量 `rar = −log(选项流行度)` 在**合并样本**上算一次给每个人","他们眼里什么算冷门,本身就不一样",1,1
README_zh.md,294,,19399,"别的题,另一半不是。**⚠ 性别指涉子集本身只有 5 个结局 —— 点太少算不出相关,所以它是 `UNCOMPUTED` 而不是零,而那个「一半」是一个**减法推断**(`D5`),不是直接测量。 ⚠ **`#293`–`#294`:两组眼里什么算冷门,本身就不一样。**稀有度向量 `rar = −log(选项流行度)` 在**合并样本**上算一次给每个人用;块内流行度","换成组内的尺子,差一点没动",1,0
README_zh.md,296,,19699,"2061 变成 **−0.2270**(**保留 110.2%**),`SEX × S` 交互扫描在 g=0 处平坦。**两件事都为真,而其中一件不是另一件的原因** —— 差别不在尺子上,在被量的那个东西上。 ⚠ **`#296`:结局侧还没被控制住。**联合 R² 曲线的组间差也可以来自**结局自己**(全距受限、答题风格);把答题风格参考曲线偏出后差保留 **84","看上去是十轮站住了,但正对照说这句不能说",1,0
README_zh.md,381,,19896,"臂的正对照 FAIL** —— 给一组的 6 个结局加噪,偏出反而让人为差**更大**(收回 **−18.5%**),所以按 UNVERIFIED 记,不是确认。**这里的性别非不变性按 D5 报,不是 D6。 ⚠ **`#381`:而它**定位不到**位置分 `S` 上 —— 不是因为它不在那儿,是因为这份数据问不了。** 把羞耻在组内做秩变换后,`S` 的斜率差是 ",合成正对照会让我报出这个零;真实数据上的正对照拦住了它,1,0
README_zh.md,380,,20017,"定位不到**位置分 `S` 上 —— 不是因为它不在那儿,是因为这份数据问不了。** 把羞耻在组内做秩变换后,`S` 的斜率差是 +0.033(|t| 1.16),对着族内阈 2.38;**但在同一个模型、同一次运行里,`#380` 已确认真有差的 `EARLY` 也只有 |t| 1.73,同样不过。** 一个测不到它已知拥有的差的仪器,它的沉默什么也不说 —— 所以按","性兴趣来得早,在非生理男的人身上带来的羞耻大约是两倍(独立确认,五门全过)",1,0
README_zh.md,414,,20269,"让我报「`S` 没有两性差」,是**真实数据上的参照**拦住了它。**要判 `S` 需要宽口径的功率,而 `S` 的定义需要 ≥8 个块 —— 两个要求互相排斥。** 所以这是一堵被命名的墙,不是一件没做的事。 ⚠ **`#414`:而还有**第二堵墙**,种类不同 —— **类别层的分母到 31 就到顶了**。** 起始仪器恰好有 31 个类别,所以任何**类别层**",类别层有一堵结构性的墙:31 个类别就是整个仪器,1,0
README_zh.md,298,,20699,"1 与 0.756,最早的两个是 0.370 与 0.467 —— 读起来像一条清楚的正相关,而 31 个点上的实际相关是 **+0.074**。**一个 31 点排序的两端,是它的噪声,不是它的形状。**** ⚠ **`#298`–`#299`:这两种读法在这份数据上分不开。**把稀有度改在此人自己的参照群体内(性别×年龄)重算,可以分开「内容污名」与「跟像我这样的人","羞耻跟的是东西本身冷门,不是「我跟身边的人不一样」",1,0
README_zh.md,299,,20706,"56,最早的两个是 0.370 与 0.467 —— 读起来像一条清楚的正相关,而 31 个点上的实际相关是 **+0.074**。**一个 31 点排序的两端,是它的噪声,不是它的形状。**** ⚠ **`#298`–`#299`:这两种读法在这份数据上分不开。**把稀有度改在此人自己的参照群体内(性别×年龄)重算,可以分开「内容污名」与「跟像我这样的人不一样」——但","可分性提高了,而差没有;`#298a` 的方向性读法不过规格曲线",1,0
README_zh.md,304,,21034,"*差却停在 +0.0113,而这个设计能测到 +0.0918**,并且符号在四格中的一格翻转。**先前「只有内容带羞耻」的读法成立于全部选项的口径 —— 那正是两种定义九成是同一个量的地方,它不过这张网格。** ⚠ **`#304`:而这两条路不是同样结实的两个东西。**把受访者随机劈半十二次、各自独立估方向:`c3` 在两半之间指向彼此 **|cos| = 0.796","`c3` 是一条真的轴,但比 `S` 软得多",1,0
README_zh.md,308,,21294,"57,三维子空间 0.852,而 **`S` 背后的结构重现到 0.997**。换选项劈分种子只让 c3 这个数动 0.039。⚠ 半样本的 |cos| **低估**了发布版(n=6,717)那个估计的稳定性。 ⚠ **`#308`:而在同一个人身上,两条路是**相加**的。**按中位切开,羞耻均值是**0.383**(两条都低)· **0.700**(只是口味冷门)·","羞耻的两条路在同一个人身上是**相加**,而这是一个有功效的零",1,1
README_zh.md,311,,21655,"了控制勾选数与分性别(−0.024 … −0.008)。**这是一个有功效的零,不是证据的缺席。** ⚠ ** 这个交互零带着它自己的分辨率:**MDE = 0.038**,而有意义的交互约 0.05(主效应的一半)。 `#311`:而且什么也挡不住它。**年龄、开放性、非一夫一妻的关系风格、性开放的成长环境 ——对全部八个(路径 × 调节变量)交互项的联合检验给出 R","四个「本该缓冲」的变量合起来也没有在缓冲,而这次有功效",1,0
README_zh.md,384,,21914,"的三个上抓到 **10%** 的植入缓冲(开放性是 30%),而它取代的单系数检验的 MDE 是 **54.8%**。**这是一个有功效的零**:如果这四样里有任何一样能把羞耻系数削掉哪怕一成,这个设计会看见。 ⚠ **`#384`:而羞耻改变的是一个人**做了什么**,不是他**相信什么**。** 问卷里两题正好切开这件事:「如果非常努力,你能停止被它唤起吗」(*Im","羞耻改变的是你**做了什么**,不是你**相信什么**",1,2
README_zh.md,385,,22289,秩变换版同号 +0.0144)。**两个预注册的读法同时死掉**:羞耻作为被动员的控制(预测正号)与羞耻作为认命(预测负号)。 ⚠ 方向不可识别 —— 「羞耻压住了行动」与「做过了所以不那么羞耻」都合这个相关。 ⚠ **`#385`:不过有一个候选解释可以去掉 —— 它不是「性兴趣什么时候到的」造出来的。** 按起始年龄四分层(中位 12.5 / 14.7 / 16.7,"12 岁到的还是 20 岁到的,「越羞耻越少去碰」都一样成立",1,0
README_zh.md,386,,22655,"耻直接相关(−0.102),排除性限制不成立,这里没有任何东西是因果的 —— 只是少了一个对手解释。 ⚠ 按一个与羞耻相关的变量分层会压窄层内羞耻的方差,所以只比符号与是否越阈,不拿去与 −0.083 比大小。 ⚠ **`#386`:而对手机制留下了它自己的痕迹 —— 但那痕迹属于**经历**,不属于**羞耻**。** 若「做过了所以不那么羞耻」成立,机制是**试过了、","让一个人觉得「这改不掉」的,是他做过什么,不是他有多羞耻",1,0
README_zh.md,384,,22897,"0.0387**(se 0.0122;秩变换版 −0.0399),越过「在分析掩码内打乱实践量」给出的阈 0.0246 达 **−2.97 sd**。**而羞耻本身完全不预测这个判断**(+0.0135,一个有功率的零,`#384`)。 ⚠ 强度不宽裕:设计的 MDE 是 0.05,**恰好等于**有意义的幅度,且**高于**实测的 0.039 —— 同样大小的效应约四","羞耻改变的是你**做了什么**,不是你**相信什么**",1,0
README_zh.md,387,,23049,"义的幅度,且**高于**实测的 0.039 —— 同样大小的效应约四分之一的重复会漏掉:**方向可报,强度不可报**。 ⚠ 仍不是因果:实践与信念同时测量,本轮只说**那条机制预测的痕迹在不在**,不说谁在前。 ⚠ **`#387`:而最显然的下一个检验是**空的**,并且是被**代数**关掉的,不是被功率。** 在羞耻→信念的回归里控制实践量,羞耻的系数移动 **−0","我自己刚注册的分离器,是一个恒等式",1,0
README_zh.md,388,,23305,"**它不可能是别的值**,所以它不携带任何关于世界的信息。**这个区分决定下一步做什么:功率不足可以靠加数据救回来,代数上空的永远不能。** 这条链的方向在这些测量上**不可识别**,而且任何样本量都改变不了。 ⚠ **`#388`:而真正预测这个信念的,是「普通的东西对你也有用」。** 把 112 个数值型人层量对着信念的残差(已去掉实践量、`S`、`c3⁻`、类别数","觉得「我能改」的人,是那些同时也被普通的东西打动的人",1,0
README_zh.md,392,,23540,"19;而头几名是同一个家族 —— 说荤话、常规性行为、口交 —— 五题平均得 **+0.1159**,单变量零 0.0219。**整体稀有度 `S` 已在控制项里**,所以这是**超出**口味有多冷门之外的残差:⚠ **`#392` 把这整条注记的方向翻了过来 —— 连同 `#390` 与 `#391`。** 这五题是 `RATING_NEG_FIB` 的**全部**(",我把整个尺度读反了;而我审计了三轮**我叫得出名字的**那个担心,1,0
README_zh.md,390,,23567,"口交 —— 五题平均得 **+0.1159**,单变量零 0.0219。**整体稀有度 `S` 已在控制项里**,所以这是**超出**口味有多冷门之外的残差:⚠ **`#392` 把这整条注记的方向翻了过来 —— 连同 `#390` 与 `#391`。** 这五题是 `RATING_NEG_FIB` 的**全部**(全问卷恰好五个),而它们的取值只跑遍 {0, −1, ","强度赢,广度塌;而复位的检验是预注册的",1,0
README_zh.md,391,,23576,"均得 **+0.1159**,单变量零 0.0219。**整体稀有度 `S` 已在控制项里**,所以这是**超出**口味有多冷门之外的残差:⚠ **`#392` 把这整条注记的方向翻了过来 —— 连同 `#390` 与 `#391`。** 这五题是 `RATING_NEG_FIB` 的**全部**(全问卷恰好五个),而它们的取值只跑遍 {0, −1, −2, −3, −","是一个家族:五题各自成立,去掉任何一题都还在",1,0
README_zh.md,389,,24142,"通的人觉得能改,是那些**同时也**被普通的东西打动的人觉得能改。**~~ ⚠ 这个家族是**看过头名之后**定义的;预注册的量是「最大值」,它自己过了,而家族分数是对那些头名的**描述**,不是一次独立检验。 ⚠ **`#389`:而那个描述没能站住 —— 换成问卷自己的块结构来定义,它**变号**。** 改用 `#327` 定出的 `c3` 普通端两块(`sex a",复制失败且**变号**;`#388a` 的家族读法退回,1,1
README_zh.md,327,,24190,"过头名之后**定义的;预注册的量是「最大值」,它自己过了,而家族分数是对那些头名的**描述**,不是一次独立检验。 ⚠ **`#389`:而那个描述没能站住 —— 换成问卷自己的块结构来定义,它**变号**。** 改用 `#327` 定出的 `c3` 普通端两块(`sex acts` · `sensations`)而不是我手挑的五题,相关是 **−0.0259**,对着","`c3` 的块载荷,与 `#303` 在另一件仪器上的分界重合",1,0
README_zh.md,395,,24462,"赖那次选择,保留。 ⚠ 两种定义不是同一个构念 —— 手挑的题量的是常规行为**有多色**,块版本数的是**勾了多少项**(与总勾选相关 +0.34)—— **但那是这次复制的限制,不是把结论救回来的理由。** ⚠ **`#395`:而同一个分数也预测羞耻 —— 它是两件**彼此无关**的事的共同前项。** 方向订正之后,五题分数预测羞耻:原始 **+0.0827**,","同一个分数,同时带来更多羞耻和更强的「我能停下来」",1,0
README_zh.md,384,,24677,"*(se 0.0126),越过置换阈 0.0247 达 **+5.10 sd**。所以普通的东西对一个人越不起作用,他**越**羞耻;而同一个分数又独立地预测「我停得下来」这个信念,但**羞耻与那个信念彼此并不相关**(`#384`)。 ⚠ 这里 MDE 0.05 恰等于有意义的幅度,所以强度不宽裕。 ⚠ **`#396`:而一整类后续检验被**代数**关掉了。** 加","羞耻改变的是你**做了什么**,不是你**相信什么**",1,0
README_zh.md,396,,24723,"东西对一个人越不起作用,他**越**羞耻;而同一个分数又独立地预测「我停得下来」这个信念,但**羞耻与那个信念彼此并不相关**(`#384`)。 ⚠ 这里 MDE 0.05 恰等于有意义的幅度,所以强度不宽裕。 ⚠ **`#396`:而一整类后续检验被**代数**关掉了。** 加一个控制 M、读 X 的系数往哪走,只要 `X→M` 与 `M→Y|X` **都已经估过**","「加一个控制,看系数往哪走」是一整类空的分离器",1,1
README_zh.md,397,,24992,"时,它才是一个检验。** 这是本页第二次遇到它,而它之所以一再被提出,是因为它**读起来**像一个中介分析 —— 但中介分析的信息量来自「无未测混淆」这个**假设**,不来自那个算术;把假设拿掉,就只剩恒等式。 ⚠ **`#397`:而那个五题分数原来是**第四条**羞耻路径,与 `c3⁻` 各自独立。** 两者只相关 **+0.2395**,同时进模型时**都活下来*","「我口味偏」和「普通的东西对我没用」是两回事,各自带来羞耻",1,0
README_zh.md,398,,25352," ⚠ `c3⁻` 是特征向量、符号任意,用前已对着羞耻定向(+0.127)。 ⚠ 值得一提:这条路是从**另一扇门**进来的 —— 它是在扫**「能不能改」**那道题的残差时被撞见的,不是在找羞耻路径时找到的。 ⚠ **`#398`–`#399`:换第三个结局去扫 —— 「参与/幻想那些唤起我的东西对我是疗愈的」—— 又找到两条,而它们**不是一个构念**。** 那道题","「治疗性」不是羞耻取反;而最像它的那个人,是能被对方带动的人",1,0
README_zh.md,399,,25359,"` 是特征向量、符号任意,用前已对着羞耻定向(+0.127)。 ⚠ 值得一提:这条路是从**另一扇门**进来的 —— 它是在扫**「能不能改」**那道题的残差时被撞见的,不是在找羞耻路径时找到的。 ⚠ **`#398`–`#399`:换第三个结局去扫 —— 「参与/幻想那些唤起我的东西对我是疗愈的」—— 又找到两条,而它们**不是一个构念**。** 那道题不是羞耻取反:","门检验的是断言,不是我给断言起的名字",1,0
README_zh.md,401,,25785,"们几乎相反的内容一致(**吸收**对方的兴奋 vs **不需要**对方的兴奋)。**所以这是两件各自预测同一结局的不同的事,不是一个构念的两个指标。**  ⚠ 扫描是发现不是检验;两条都只在这份数据内部复制过。 ⚠ **`#401`:而羞耻与疗愈**不是同一条轴的两端** —— 有 1,790 个人两样都报。** 在全部 15,501 名作答者上,两者的线性相关是 **","既深深羞耻、又觉得这件事在治愈自己的人,有 1,790 个",1,0
README_zh.md,402,,26133,"然预期**还要多一点**。 ⚠ 这次比较**刻意不控制任何东西**:问的是这些人存不存在,而控制会把一群人变成一个残差。 ⚠ 同源方差会把相关往「一条轴」的方向抬,所以这个近乎为零的读数方向上是**保守**的。 ⚠ **`#402`:而他们**不是**羞耻者里随机的一群 —— 他们有形状。** 把「都高」(坐标的块覆盖规则生效后 n = **815**)与「只羞耻」(n","他们不是没有偏离,是**两边都有**",1,0
README_zh.md,415,,26505,"的东西对他们更色,而他们的兴趣来得更早。**  ⚠ 值得注意的是,`c3⁻` —— 本页最大的那条羞耻路径 —— **分不开**他们(\|t\| 1.19)**—— 但把它当成关于 `c3⁻` 的证据之前,请先读下面的 `#415`:这一刀的两格**羞耻都高**,`c3⁻` 没有变化的空间,而在另一刀上它是 5.15**。沿**这一刀**区分他们的不是**他们想要什么*",两把刀切出两组几乎不重叠的量,1,0
README_zh.md,415,,26642," 没有变化的空间,而在另一刀上它是 5.15**。沿**这一刀**区分他们的不是**他们想要什么**,而是**他们同时也拥有普通的那一半**。 ⚠ 两格都在高羞耻那一侧,所以这里没有任何东西在测羞耻本身的差异。 ⚠ **`#415`:另一刀 —— 「都高」(815)对「只疗愈」(1,046)—— 隔离的是**羞耻**那一维,而它挑出的量与前一刀**几乎不重叠**。** ",两把刀切出两组几乎不重叠的量,1,0
README_zh.md,416,,27056,"给上面那句话加了限定:`c3⁻` 在前一刀上分不开他们,**不是**它与这些人无关的证据 —— 那一刀的两格**羞耻都高**,`c3⁻` 本来就没有变化的空间。**一把刀给出的零,只是沿着那把刀的方向的零。** ⚠ **`#416`:而把**四个格子**都用上之后,两个维度原来是**相加**的。** 第三把刀(只羞耻 vs 只疗愈)**完全不携带新信息** —— 它按构",第三把刀是空的;而真正的交互说:两维是相加的,1,0
README_zh.md,417,,27438,"着有意义的 0.20。**没有哪个量专门属于「两样都强」那一格。** 所以那 1,790 人所具有的形状,**就是两个维度各自形状的和**,没有多出来的东西 —— 这与更早那条「『两边都有』不是一个构念」一致。 ⚠ **`#417`–`#418`:而第四格 —— 两样都低的那 1,662 人 —— **并不是**「哪儿都更淡」。** 它非常有特点:位置分 `S` 相差 ","判据测了它测的东西,而那不是我给它起的名字(第二次)",1,0
README_zh.md,418,,27445,".20。**没有哪个量专门属于「两样都强」那一格。** 所以那 1,790 人所具有的形状,**就是两个维度各自形状的和**,没有多出来的东西 —— 这与更早那条「『两边都有』不是一个构念」一致。 ⚠ **`#417`–`#418`:而第四格 —— 两样都低的那 1,662 人 —— **并不是**「哪儿都更淡」。** 它非常有特点:位置分 `S` 相差 **d = −",「不羞耻也不疗愈」不是「什么都淡」,1,0
README_zh.md,403,,27851," 6。** MDE 0.05 sd 对着有意义的 0.20,这是一个**有功率**的零。**所以「两样都低」是一个具体的位置,不是一次普遍的变暗**:口味明显更普通、兴趣来得更晚,但**并不是每一样都更少**。 ⚠ **`#403`:而「两边都有」表现得像**一件事**,不是两件。** 合成 `z(S) − z(五题)` 后,它把两格分开到 **d = +0.399、\",「两边都有」是一件事,1,1
README_zh.md,404,,28121,"注册的门槛:两个**已经各自显著**的量合起来,越过普通阈值本来就是被构造保证的。两种构造,同一个判决。 ⚠ 这仍是同一份数据、同一对格子,所以**不是复制**;而「合起来更强」也不等于**存在一个潜变量**。 ⚠ **`#404`:而一检验,它也没有变成潜变量。** 把这个组合与它的两个成分一起放进**「治疗性」**的模型 —— 一个**没有参与构造它**的结局 ——","「潜变量」这个词不能用,而理由不是它被排除了",1,0
README_zh.md,405,,28535,"设计也排除不了它」** —— 那与「已经排除了」是两句话。 ⚠ 一个**不是零**的旁证:在治疗性这个结局上,两半**并不对等**(冷门 +0.047,常规也管用 +0.123),而它们在区分那两格时是对等的。 ⚠ **`#405`:而在四个结局上,这个分工**并不稳定** —— 这一次是个**有功率**的零。** 把羞耻、能不能改、治疗性、实践了多少各自拟合到同样的两","「两边都有」是那群人的好描述,不是一个构念",1,0
README_zh.md,406,,28928,"的**好描述**,不是一个**构念****:它在被发现的地方有效,不作为一件事在别处重现。 ⚠ 四个结局彼此相关,这会**压低**离散度、因而**偏向「稳定」**——这份不稳定是在一个反方向的偏差下仍然成立的。 ⚠ **`#406`:而位置分 `S` 本身**并不朝一个方向** —— 29 个结局里有 8 个它是反号的。** 本页每一句关于 `S` 的话都来自**羞耻*","一个擦线的通过,加上一个偏向通过的偏差,不足以支持那句话",1,0
README_zh.md,409,,29361,"范围:这个设计的 MDE **不可测**,而那与「很小」不是一回事。**所以形如「`S` 高的人如何如何」的句子必须带上「在**羞耻**这个结局上」** —— 反号的那些里就包括「一个人是否相信自己能停下来」。 ⚠ **`#409`:而把 `S` 拆成两半并不能修好它 —— 这是一个**有功率**的零。** 用 `#327` 从载荷(而非从阅读)导出的越轨/普通块分法,",拆开 `S` 没有让它更像一个方向;越轨那一半反而更散,1,0
README_zh.md,327,,29408,"人如何如何」的句子必须带上「在**羞耻**这个结局上」** —— 反号的那些里就包括「一个人是否相信自己能停下来」。 ⚠ **`#409`:而把 `S` 拆成两半并不能修好它 —— 这是一个**有功率**的零。** 用 `#327` 从载荷(而非从阅读)导出的越轨/普通块分法,两半的符号一致性是 **0.621**(越轨)与 **0.759**(普通),而合起来的 `S","`c3` 的块载荷,与 `#303` 在另一件仪器上的分界重合",1,0
README_zh.md,411,,29680,"*所以 `S` 不是两个方向的混合** —— 越轨那一半反而是更散的 —— 而上面那条「结局特定」的限定,现在有了一个**被检验过**而不是被假定的理由。 ⚠ MDE 40% 对着有意义的 50%,扫描未饱和。 ⚠ **`#411`:而在**从没有过性伴**的人身上,羞耻几乎完全不压制行动。** 把「羞耻 → 实践」按性伴数(0 vs ≥1)分层,控制年龄、类别数,窄臂","在从没有过性伴的人身上,羞耻几乎不压制行动",1,0
README_zh.md,390,,30052,"从没有过性伴的人**既没有观众,也没有机会**,而「实践了多少」同时被这两者压低 —— **任何样本量都分不开它们。** ⚠ 宽窄两口径是不同人群,而宽臂去掉了 `S` 与 `c3⁻`(它们需要 ≥8 个块)。 ⚠ **`#390`:放进同一个模型,强度活下来、广度塌掉 —— 那次收回被一个**事先注册**的检验撤销。** 两项同时在场时(它们相关 −0.37,所以「共","强度赢,广度塌;而复位的检验是预注册的",1,0
README_zh.md,389,,30251,"立),评分式的**强度**分数保持 **+0.1255**(se 0.0131,阈 0.0253,由两列**一起**打乱给出),而块计数式的**广度**分数从单独放的 −0.0430 掉到 **−0.0009**。所以 `#389` 的 −0.026 是**广度在替强度说话**。**三个结局与各自的预测都写在跑之前**,而 kill 为「复位」那一个开火 —— 一次收回",复制失败且**变号**;`#388a` 的家族读法退回,1,0
README_zh.md,388,,30390,"。**三个结局与各自的预测都写在跑之前**,而 kill 为「复位」那一个开火 —— 一次收回站了整整一轮,由预注册的检验撤销,不是靠事后重新解释。 ⚠ 这**没有**解决选择本身:那五题仍是看过扫描结果之后挑的,所以 `#388` 的 scope 仍然成立,站得住的预注册量仍是那个最大值 +0.0888。 ⚠ **`#391`:不过在这五题**内部**,它表现得像**","觉得「我能改」的人,是那些同时也被普通的东西打动的人",1,0
README_zh.md,391,,30439,"整整一轮,由预注册的检验撤销,不是靠事后重新解释。 ⚠ 这**没有**解决选择本身:那五题仍是看过扫描结果之后挑的,所以 `#388` 的 scope 仍然成立,站得住的预注册量仍是那个最大值 +0.0888。 ⚠ **`#391`:不过在这五题**内部**,它表现得像**一个家族**,而不是一两题顶着一个名字。** 各自单独放进模型,五题同号且各自越过**它自己的**","是一个家族:五题各自成立,去掉任何一题都还在",1,0
README_zh.md,325,,30652,"69 · +0.064 · +0.063,阈 0.024–0.026);而**去掉任何一题**,五题分数仍保留 **86–104%** —— 最大的单题贡献只有 14%,其中两题反而略微**稀释**而非承载它。这排除了 `#325` 那种「一个构念的两个指标极不等量地带着它」的情形。 ⚠ 它**不触及**选择问题:证明这五题内部一致,不等于证明这五题是被公正挑出来的。 ","那个 −0.2075 是 `written` 的,不是 `form` 的",1,0
README_zh.md,327,,30732," 14%,其中两题反而略微**稀释**而非承载它。这排除了 `#325` 那种「一个构念的两个指标极不等量地带着它」的情形。 ⚠ 它**不触及**选择问题:证明这五题内部一致,不等于证明这五题是被公正挑出来的。 ⚠ **`#327`:而块载荷在另一件仪器上复现了同一条分界。**在人层自助 300 次下(32 块里 23 块的区间不含零),`c3` 朝羞耻那一端是**尿液","`c3` 的块载荷,与 `#303` 在另一件仪器上的分界重合",1,0
README_zh.md,201,,30972,"(+0.244);另一端是**性行为**(−0.287)与**感觉**(−0.268)。换选项劈分种子后载荷向量相关仍 ≥ **+0.975**。⚠ **一个载荷排序是描述,不是名字** —— 这里已经死过四次命名尝试(`#201` `#202` `#303` `#324`)。 ⚠ **`#330`:而它不是冷门度换了件衣服。**把三个与内容无关的块属性 ——平均流行度","⚠ 撤回「媒介偏好」这个名字:`animated` 与 `written` 相关 +0.25,不是二选一",1,0
README_zh.md,202,,30979,");另一端是**性行为**(−0.287)与**感觉**(−0.268)。换选项劈分种子后载荷向量相关仍 ≥ **+0.975**。⚠ **一个载荷排序是描述,不是名字** —— 这里已经死过四次命名尝试(`#201` `#202` `#303` `#324`)。 ⚠ **`#330`:而它不是冷门度换了件衣服。**把三个与内容无关的块属性 ——平均流行度、选项数、流行",不是「表征 vs 实况」的轴;而这一轮的价值在于上一轮没有把名字说出口,1,0
README_zh.md,303,,30986,"*性行为**(−0.287)与**感觉**(−0.268)。换选项劈分种子后载荷向量相关仍 ≥ **+0.975**。⚠ **一个载荷排序是描述,不是名字** —— 这里已经死过四次命名尝试(`#201` `#202` `#303` `#324`)。 ⚠ **`#330`:而它不是冷门度换了件衣服。**把三个与内容无关的块属性 ——平均流行度、选项数、流行度离散度 ——","一个常设相关也不需要嵌套修正,而 `c3` 的下降是仪器的",1,0
